dedup_key,name,sku,item_number,brand,category_path,source_category,product_url,price,currency,pack_size,availability,description,specifications,image_urls,rating,variants,alternatives,extraction_tier,scraped_at
DRCDH,GloveUp,DRCDH,DRCDH,Dash,Nitrile gloves > Dash,Dental Exam Gloves,https://www.safcodental.com/product/gloveup-sup-reg-sup,38.49,USD,,in_stock,"Powder-free nitrile exam gloves.

Textured fingertip finish
Beaded cuff
Ambidextrous
Cobalt color
Thickness: at palm 1.9 mils; at fingertip 3.1 mils
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdh.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4680077"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680078"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680079"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680080"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680081"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.919073+00:00
DRCBK,Halo,DRCBK,DRCBK,Dash,Nitrile gloves > Dash,Dental Exam Gloves,https://www.safcodental.com/product/halo-trade,11.49,USD,,in_stock,"Powder-free nitrile exam gloves.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
Blue color
Thickness: at palm 3.5 mils; at fingertip 4.7 mils
100 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4681005"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4681008"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4681012"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.923991+00:00
DRCDL,Halyard Black Nitrile,DRCDL,DRCDL,Halyard,Nitrile gloves > Halyard,Dental Exam Gloves,https://www.safcodental.com/product/halyard-black-nitrile,8.29,USD,,in_stock,"HALYARD* Black Nitrile Exam Gloves deliver dependable protection and professional performance for dental professionals. Perfect for clinical and hygiene procedures, these nitrile gloves provide excellent tactile sensitivity and a secure grip with textured fingertips for confident instrument handling. The sleek black color conceals stains, maintaining a clean, modern look in any dental setting. Each box contains 100 gloves in a SMARTPULL* Dispenser designed to reduce waste, improve efficiency, and save valuable operatory space.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3028412"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3028414"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3028416"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3028418"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3028420"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.928931+00:00
DRCBG,Hu-Friedy nitrile utility gloves,DRCBG,DRCBG,Hu-Friedy,Nitrile gloves > Hu-Friedy,Dental Exam Gloves,https://www.safcodental.com/product/hu-friedy-nitrile-utility-gloves,22.99,USD,,in_stock,"Nitrile flock-lined utility gloves.
Puncture resistant gloves&nbsp;protect hands from harsh&nbsp;chemicals, solvents,&nbsp;and oils. Can be steam&nbsp;autoclaved up to five times.

Textured whole hand finish
Flat cuff
Non-chlorinated
Left/right-hand fitted
Lilac color
Thickness: 0.38mm
3 pairs per box",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbg.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3920131"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920211"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920213"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3920366"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.934213+00:00
DRCCH,Inspire,DRCCH,DRCCH,Cranberry,Nitrile gloves > Cranberry > Safco Glove Week,Dental Exam Gloves,https://www.safcodental.com/product/inspire-trade,28.99,USD,,in_stock,"Powder-free nitrile exam gloves.
InSoft&trade; formulation for increased comfort and minimal hand fatigue.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
Aegean blue color
Thickness: at palm 2.0 mils; at fingertip 2.3 mils
300 gloves per box (250 for x-large)
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcch_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4714102"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4714104"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4714106"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4714108"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4714110"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.939304+00:00
DRCAS,Lavender Nitrile,DRCAS,DRCAS,Halyard,Nitrile gloves > Halyard > Take Back Your Costs,Dental Exam Gloves,https://www.safcodental.com/product/lavender-nitrile,28.99,USD,,in_stock,"Powder-free nitrile exam gloves.
Soft and strong; one of the thinnest nitrile gloves on the market. Thicker and longer cuff!



Textured fingertips
Beaded cuff
Low dermatitis potential
Ambidextrous
Lavender color
Thickness: at palm 2.0 mils; at fingertip 2.8 mils
250 gloves per box (230 for x-large)
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcas.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3020800"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020810"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020815"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020822"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3020830"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.944246+00:00
DRCCK,Luxe,DRCCK,DRCCK,Cranberry,Nitrile gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/luxe-trade,31.99,USD,,in_stock,"Powder-free nitrile exam gloves.
Coated&nbsp;with a blend of lanolin and Vitamin E to maximize moisture retention, and for easy donning.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
Azure blue color
Thickness: at palm 2.5 mils; at fingertip 2.6 mils
300 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcck_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4713610"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713614"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713617"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713621"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713625"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.949425+00:00
DRDAG,Micro-Touch Affinity,DRDAG,DRDAG,Ansell,Chloroprene gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,32.49,USD,,in_stock,"Powder-free Neoprene&nbsp;(polychloroprene)&nbsp;exam gloves.

Textured fingertips finish&nbsp;
Beaded cuff&nbsp;
Ambidextrous
Neoprene&nbsp;
Green color
Polymer coated for easy donning&nbsp;
Thickness: at palm 5.1 mils; at fingertip 6.3 mils&nbsp;
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890902"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890905"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890908"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890911"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890915"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.954550+00:00
DRCCZ,Micro-Touch NitraFree Blue,DRCCZ,DRCCZ,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue,19.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Comfortable and reliable protection with a low dermatits potential. Made without sulfur-based chemical accelerants for tactility and to help prevent allergic reactions.

Textured fingertip finish
Beaded cuff
Ambidextrous
Blue color
Thickness: at palm 2.8 mils; at fingertip 3.9 mils
200 gloves per box (X-large 180 gloves per box)
Order 10 boxes to purchase a case
Tested for use with chemotherapy drugs",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccz.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890050"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890052"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890054"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890056"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890058"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.959601+00:00
DRCDA,Micro-Touch NitraFree Pink,DRCDA,DRCDA,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink,15.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Made from a durable and soft nitrile formulation manufactured without chemical accelerators, helping to protect the user from allergies.

Textured fingertip finish
Beaded cuff
Ambidextrous
Pink color
Thickness: at palm 3.1 mils; at fingertip 5.5 mils
100 gloves per box
Order 10 boxes to purchase a case
Tested for use with chemotherapy drugs",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcda.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890040"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890042"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890044"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890046"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.964795+00:00
DRCAP,Micro-Touch Nitrile,DRCAP,DRCAP,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/micro-touch-reg-nitrile,19.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Advanced stretch formulation for ultimate comfort and fit.

Textured fingertips finish
Beaded cuff
Chlorinated
Ambidextrous
Blue color
Thickness: at palm 2.4 mils; at fingertip 3.1 mils
200 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcap.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890635"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890642"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890650"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890654"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.969881+00:00
DRBAT,MicroPro Textured,DRBAT,DRBAT,Dash,Latex gloves > Dash,Dental Exam Gloves,https://www.safcodental.com/product/micropro-textured,12.49,USD,,in_stock,"Powder-free, form-fitting, latex exam gloves.


Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
50&mu;g or less of latex protein
Natural color
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbat.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4680510"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680526"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680534"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.039079+00:00
DRCCT,Microflex 92-134,DRCCT,DRCCT,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-92-134,8.49,USD,,in_stock,"Powder-free nitrile exam gloves.&nbsp;

Textured fingertip finish
Beaded cuff
Ambidextrous
Blue color
Thickness: at palm 2.8 mils; at fingertip 4.3 mils
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcct.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3891043"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3891046"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3891049"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3891052"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3891086"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.974917+00:00
DRBAW,Microflex ComfortGrip,DRBAW,DRBAW,Ansell,Latex gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-comfortgrip-trade,12.99,USD,,in_stock,"Powder-free latex exam gloves.&nbsp;
Medical grade exam glove.

Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
50&mu;g or less of latex protein
Natural color
Polymer coated for easy donning
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4750952"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750964"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750976"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750980"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.980094+00:00
DRBAI,Microflex Diamond Grip Plus,DRBAI,DRBAI,Ansell,Latex gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-diamond-grip-plus-trade,16.49,USD,,in_stock,"Powder-free latex exam gloves.

Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
50&mu;g or less of latex protein
Natural color
Polymer coating for easy donning
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4750732"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750746"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750751"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750760"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750777"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.985172+00:00
DRCAA,Microflex FreeForm SE,DRCAA,DRCAA,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-freeform-reg-se,13.99,USD,,in_stock,"Powder-free nitrile exam gloves.

Textured fingertip finish
Beaded cuff
Chlorinated
Ambidextrous
Blue color
Polymer coated for easy donning
Thickness: at palm 3.9 mils; at fingertip 5.5 mils
100 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaa.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4750527"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750560"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750582"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750593"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.990355+00:00
DRCBZ,Microflex MidKnight,DRCBZ,DRCBZ,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-midknight-reg,17.49,USD,,in_stock,"Powder-free nitrile exam gloves.

Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
Black color
Thickness: at palm 4.7 mils; at fingertip 6.3 mils
100 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbz.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4751301"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751305"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751307"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.995707+00:00
DRCDB,Microflex MidKnight Touch,DRCDB,DRCDB,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-midknight-trade-touch,8.49,USD,,in_stock,"Powder-free nitrile exam gloves.

ERGOFORM technology reduces muscle strain and improves comfort
Textured fingertip finish
Beaded cuff
Ambidextrous
Black color
Thickness: at palm 2.8 mils; at fingertip 4.3 mils
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890030"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890032"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890034"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890036"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890038"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.001494+00:00
DRDAC,Microflex NeoPro,DRDAC,DRDAC,Ansell,Chloroprene gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup,22.49,USD,,in_stock,"Powder-free chloroprene examination gloves.

Textured whole hand finish
Beaded cuff
Ambidextrous
Chloroprene
Green color
Polymer coated for easy donning
Thickness: at palm 5.1&nbsp; mils; at fingertip 6.7 mils
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4750614"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750620"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750633"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750642"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4750657"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.011981+00:00
DRDAN,Microflex NeoSoft,DRDAN,DRDAN,Ansell,Chloroprene gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade,17.99,USD,,in_stock,"Powder-free chloroprene examination gloves.
Features HYDRASOFT&trade; technology that provides 2x more moisture retention.

Textured fingertip finish
Beaded cuff
Ambidextrous
Chloroprene (neoprene)
Green color
Polymer coated for easy donning
Thickness: at palm 2.8&nbsp; mils; at fingertip 3.5 mils
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890004"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890007"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890010"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890013"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890015"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.017634+00:00
DRDAR,Microflex Neogard Touch,DRDAR,DRDAR,Ansell,Chloroprene gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-trade-touch,37.49,USD,,in_stock,"Powder-free chloroprene exam gloves.
Thin, ultralight, neoprene exam glove designed for heightened tactile sensitivity. US Ergonomics certified for exceptional wet grip.
Features ERGOFORM&trade; technology to reduce stress on joints, ligaments, and tendons in the hands and wrists.

Textured fingertip finish
Beaded cuff
Ambidextrous
Green color
Thickness: at palm 2.8 mils; at fingertip 3.5 mils
200 gloves per box (180 per box in size XL)
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdar.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""3890017"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890018"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890019"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890021"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""3890022"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.006672+00:00
DRCAO,Microflex TQ-601 Soft White Nitrile,DRCAO,DRCAO,Ansell,Nitrile gloves > Ansell,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-tq-601-soft-white-nitrile,11.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Patented Hydrasoft&trade; technology allows skin to retain more moisture.

Textured fingertip finish
Beaded cuff
Chlorinated
Ambidextrous
White color
Thickness: at palm 2.6 mils; at fingertip 3.7 mils
100 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4751016"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751024"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751032"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751034"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.022883+00:00
DRCBJ,Microflex Ultraform,DRCBJ,DRCBJ,Ansell,Nitrile gloves > Ansell > Microflex Gloves,Dental Exam Gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,33.49,USD,,in_stock,"Powder-free nitrile exam gloves.
&nbsp;
Ultra-soft and form fitting.

Textured fingertip finish
Beaded cuff
Chlorinated
Ambidextrous
Cobalt blue color
Thickness: at palm 2.0 mils; at fingertip 3.1 mils
300 gloves per box (250 for x-large)
Order 10 boxes&nbsp;to purchase a case

&nbsp;
&nbsp;
&nbsp;",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4751240"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751243"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751245"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751247"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751250"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751252"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751255"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751260"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.028184+00:00
DRCBC,Microflex Xceed,DRCBC,DRCBC,Ansell,Nitrile gloves > Ansell > Microflex Gloves,Dental Exam Gloves,https://www.safcodental.com/product/microflex-reg-xceed-reg,33.99,USD,,in_stock,"Powder-free nitrile examination gloves.
&nbsp;
Microflex XCEED gloves are manufactured without sulfur-based chemical accelerants for low dermatitis potential and prevent instances of Type 1 latex allergies and Type IV chemical allergic reactions. Boasts stronger formulation to protect against rips and tears while keeping the same tactile sensitivity. Designed with proprietary ergonomic design technology to support musculoskeletal health and increase worker productivity. With low 0.65 AQL, these gloves offer advanced barrier integrity.
&nbsp;
The 1st exam glove certified as ergonomic by US Ergo.


Textured fingertip finish
Beaded cuff
Chlorinated
Ambidextrous
Blue color
Thickness: at palm 2.8 mils; at fingertip 3.5 mils
250 gloves per box (230 for x-large)
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4751200"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751205"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751213"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751218"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4751221"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:18.033478+00:00
